rxcui,name,tty,SourceId,SourceName,Relation,SourceUrl,classId
1875534,avelumab,IN,763506002,Avelumab-containing product,INDIRECT,http://snomed.info/id/763506002,768606008
1876366,ocrelizumab,IN,763559000,Ocrelizumab-containing product,INDIRECT,http://snomed.info/id/763559000,768606008
1876376,dupilumab,IN,763589007,Dupilumab-containing product,INDIRECT,http://snomed.info/id/763589007,768606008
190353,daclizumab,IN,109133001,Daclizumab-containing product,INDIRECT,http://snomed.info/id/109133001,768606008
191831,infliximab,IN,108675009,Infliximab-containing product,INDIRECT,http://snomed.info/id/108675009,768606008
1919503,durvalumab,IN,763588004,Durvalumab-containing product,INDIRECT,http://snomed.info/id/763588004,768606008
1923319,sarilumab,IN,763522001,Sarilumab-containing product,INDIRECT,http://snomed.info/id/763522001,768606008
1928588,guselkumab,IN,763578000,Guselkumab-containing product,INDIRECT,http://snomed.info/id/763578000,768606008
194279,palivizumab,IN,108725001,Palivizumab-containing product,INDIRECT,http://snomed.info/id/108725001,768606008
1942950,inotuzumab ozogamicin,IN,763600004,Inotuzumab ozogamicin-containing product,INDIRECT,http://snomed.info/id/763600004,768606008
196102,basiliximab,IN,109135008,Basiliximab-containing product,INDIRECT,http://snomed.info/id/109135008,768606008
1989100,benralizumab,IN,763652003,Benralizumab-containing product,INDIRECT,http://snomed.info/id/763652003,768606008
1989794,emicizumab,IN,763612000,Emicizumab-containing product,INDIRECT,http://snomed.info/id/763612000,768606008
203223,digoxin antibodies Fab fragments,IN,317916006,Digoxin immune fab-containing product,DIRECT,http://snomed.info/id/317916006,768606008
2043283,ibalizumab,IN,771575008,Ibalizumab-containing product,INDIRECT,http://snomed.info/id/771575008,768606008
2043855,burosumab,IN,772041003,Burosumab-containing product,INDIRECT,http://snomed.info/id/772041003,768606008
2045613,erenumab,IN,771675000,Erenumab-containing product,INDIRECT,http://snomed.info/id/771675000,768606008
2053436,tildrakizumab,IN,771665003,Tildrakizumab-containing product,INDIRECT,http://snomed.info/id/771665003,768606008
2054068,mogamulizumab,IN,773521007,Mogamulizumab-containing product,INDIRECT,http://snomed.info/id/773521007,768606008
2055641,lanadelumab,IN,773961000,Lanadelumab-containing product,INDIRECT,http://snomed.info/id/773961000,768606008
2056691,fremanezumab,IN,781150006,Fremanezumab-containing product,INDIRECT,http://snomed.info/id/781150006,768606008
2058826,cemiplimab,IN,781611008,Cemiplimab-containing product,INDIRECT,http://snomed.info/id/781611008,768606008
2058846,galcanezumab,IN,782419003,Galcanezumab-containing product,INDIRECT,http://snomed.info/id/782419003,768606008
2099295,moxetumomab pasudotox,IN,781155001,Moxetumomab pasudotox-containing product,INDIRECT,http://snomed.info/id/781155001,768606008
2104604,emapalumab,IN,783023005,Emapalumab-containing product,INDIRECT,http://snomed.info/id/783023005,768606008
2107301,ravulizumab,IN,783573003,Ravulizumab-containing product,INDIRECT,http://snomed.info/id/783573003,768606008
2110605,caplacizumab,IN,789447000,Caplacizumab-containing product,INDIRECT,http://snomed.info/id/789447000,768606008
2123126,romosozumab,IN,787415000,Romosozumab-containing product,INDIRECT,http://snomed.info/id/787415000,768606008
2166040,risankizumab,IN,787746000,Risankizumab-containing product,INDIRECT,http://snomed.info/id/787746000,768606008
2174090,polatuzumab vedotin,IN,788329003,Polatuzumab vedotin-containing product,INDIRECT,http://snomed.info/id/788329003,768606008
2204915,brolucizumab,IN,819985002,Brolucizumab-containing product,INDIRECT,http://snomed.info/id/819985002,768606008
22178,cytomegalovirus immune globulin,IN,9778000,Cytomegalovirus antibody-containing product,DIRECT,http://snomed.info/id/9778000,768606008
224905,trastuzumab,IN,327397006,Trastuzumab-containing product,INDIRECT,http://snomed.info/id/327397006,768606008
2262279,crizanlizumab,IN,830102002,Crizanlizumab-containing product,INDIRECT,http://snomed.info/id/830102002,768606008
2267582,trastuzumab deruxtecan,PIN,838478007,Trastuzumab deruxtecan-containing product,INDIRECT,http://snomed.info/id/838478007,768606008
2274803,Teprotumumab,IN,840397009,Teprotumumab-containing product,INDIRECT,http://snomed.info/id/840397009,768606008
2277607,enfortumab vedotin,PIN,836465002,Enfortumab vedotin-containing product,INDIRECT,http://snomed.info/id/836465002,768606008
2282018,isatuximab,IN,860769009,Isatuximab-containing product,INDIRECT,http://snomed.info/id/860769009,768606008
2282660,eptinezumab,IN,871787004,Eptinezumab-containing product,INDIRECT,http://snomed.info/id/871787004,768606008
2360232,sacituzumab govitecan,PIN,871812009,Sacituzumab govitecan-containing product,INDIRECT,http://snomed.info/id/871812009,768606008
2373951,inebilizumab,IN,879892005,Inebilizumab-containing product,INDIRECT,http://snomed.info/id/879892005,768606008
2387211,tafasitamab,IN,896714009,Tafasitamab-containing product,INDIRECT,http://snomed.info/id/896714009,768606008
2387834,belantamab mafodotin,IN,896748005,Belantamab mafodotin-containing product,INDIRECT,http://snomed.info/id/896748005,768606008
2391541,satralizumab,IN,897291006,Satralizumab-containing product,INDIRECT,http://snomed.info/id/897291006,768606008
2463114,bamlanivimab,IN,1119335003,Bamlanivimab-containing product,INDIRECT,http://snomed.info/id/1119335003,768606008
2465242,casirivimab,IN,1162700002,Casirivimab-containing product,INDIRECT,http://snomed.info/id/1162700002,768606008
2465249,imdevimab,IN,1162695009,Imdevimab-containing product,INDIRECT,http://snomed.info/id/1162695009,768606008
2472152,ansuvimab,IN,1149244009,Ansuvimab-containing product,INDIRECT,http://snomed.info/id/1149244009,768606008
2473851,margetuximab,IN,1144506004,Margetuximab-containing product,INDIRECT,http://snomed.info/id/1144506004,768606008
2474039,naxitamab,IN,1137667005,Naxitamab-containing product,INDIRECT,http://snomed.info/id/1137667005,768606008
2478335,evinacumab,IN,1149184008,Evinacumab-containing product,INDIRECT,http://snomed.info/id/1149184008,768606008
253337,bevacizumab,IN,409405006,Bevacizumab-containing product,INDIRECT,http://snomed.info/id/409405006,768606008
2539967,dostarlimab,IN,1156880006,Dostarlimab-containing product,INDIRECT,http://snomed.info/id/1156880006,768606008
2540964,loncastuximab tesirine,IN,1157144003,Loncastuximab tesirine-containing product,INDIRECT,http://snomed.info/id/1157144003,768606008
2550731,sotrovimab,IN,1162693002,Sotrovimab-containing product,INDIRECT,http://snomed.info/id/1162693002,768606008
262323,ibritumomab tiuxetan,IN,385546007,Ibritumomab tiuxetan-containing product,INDIRECT,http://snomed.info/id/385546007,768606008
263010,tositumomab,IN,404835009,Tositumomab-containing product,INDIRECT,http://snomed.info/id/404835009,768606008
263034,panitumumab,IN,424401006,Panitumumab-containing product,INDIRECT,http://snomed.info/id/424401006,768606008
302379,omalizumab,IN,406442003,Omalizumab-containing product,INDIRECT,http://snomed.info/id/406442003,768606008
318341,cetuximab,IN,409401002,Cetuximab-containing product,INDIRECT,http://snomed.info/id/409401002,768606008
327361,adalimumab,IN,398728003,Adalimumab-containing product,INDIRECT,http://snomed.info/id/398728003,768606008
3510,diphtheria antitoxin,IN,77048008,Diphtheria antitoxin-containing product,DIRECT,http://snomed.info/id/77048008,768606008
354770,natalizumab,IN,414804006,Natalizumab-containing product,INDIRECT,http://snomed.info/id/414804006,768606008
356988,efalizumab,IN,407006005,Efalizumab-containing product,INDIRECT,http://snomed.info/id/407006005,768606008
39385,varicella-zoster immune globulin,IN,62294009,Varicella-zoster virus antibody-containing product,DIRECT,http://snomed.info/id/62294009,768606008
42405,muromonab-CD3,IN,412251003,Muromonab-CD3-containing product,INDIRECT,http://snomed.info/id/412251003,768606008
591781,eculizumab,IN,426801002,Eculizumab-containing product,INDIRECT,http://snomed.info/id/426801002,768606008
595060,ranibizumab,IN,425256004,Ranibizumab-containing product,INDIRECT,http://snomed.info/id/425256004,768606008
612865,tocilizumab,IN,444649004,Tocilizumab-containing product,INDIRECT,http://snomed.info/id/444649004,768606008
709271,certolizumab pegol,IN,430307008,Certolizumab pegol-containing product,INDIRECT,http://snomed.info/id/430307008,768606008
712566,ofatumumab,IN,444609007,Ofatumumab-containing product,INDIRECT,http://snomed.info/id/444609007,768606008
805452,romiplostim,IN,441077008,Romiplostim-containing product,DIRECT,http://snomed.info/id/441077008,768606008
819300,golimumab,IN,442318002,Golimumab-containing product,INDIRECT,http://snomed.info/id/442318002,768606008
83929,abciximab,IN,108974006,Abciximab-containing product,INDIRECT,http://snomed.info/id/108974006,768606008
847083,ustekinumab,IN,443644001,Ustekinumab-containing product,INDIRECT,http://snomed.info/id/443644001,768606008
853491,canakinumab,IN,703376008,Canakinumab-containing product,INDIRECT,http://snomed.info/id/703376008,768606008
89887,Latrodectus mactans antivenin,IN,5720001,Black widow spider antivenom-containing product,INDIRECT,http://snomed.info/id/5720001,768606008
91596,polyvalent Crotalidae antivenin,IN,17859000,Polyvalent crotalidae antivenom-containing product,INDIRECT,http://snomed.info/id/17859000,768606008
91603,"tetanus immune globulin, human",PIN,86337009,Human tetanus immunoglobulin-containing product,DIRECT,http://snomed.info/id/86337009,768606008
973,antilymphocyte immunoglobulin,IN,327074002,Antilymphocyte immunoglobulin-containing product,DIRECT,http://snomed.info/id/327074002,768606008
974779,obinutuzumab,IN,715547003,Obinutuzumab-containing product,INDIRECT,http://snomed.info/id/715547003,768606008
979384,North American coral snake antivenin,IN,65965000,Eastern coral snake antivenom-containing product,INDIRECT,http://snomed.info/id/65965000,768606008
993449,denosumab,IN,446457007,Denosumab-containing product,INDIRECT,http://snomed.info/id/446457007,768606008
10355,temazepam,IN,54705000,Temazepam-containing product,INDIRECT,http://snomed.info/id/54705000,768607004
10767,triazolam,IN,111128007,Triazolam-containing product,INDIRECT,http://snomed.info/id/111128007,768607004
15996,mirtazapine,IN,108430001,Mirtazapine-containing product,DIRECT,http://snomed.info/id/108430001,768607004
1649480,ivabradine,IN,421692002,Ivabradine-containing product,DIRECT,http://snomed.info/id/421692002,768607004
1749,bromazepam,IN,96234002,Bromazepam-containing product,INDIRECT,http://snomed.info/id/96234002,768607004
18867,benazepril,IN,108572003,Benazepril-containing product,DIRECT,http://snomed.info/id/108572003,768607004
21241,clobazam,IN,96236000,Clobazam-containing product,INDIRECT,http://snomed.info/id/96236000,768607004
2353,clorazepate,IN,371349001,Clorazepate-containing product,INDIRECT,http://snomed.info/id/371349001,768607004
2356,chlordiazepoxide,IN,82746003,Chlordiazepoxide-containing product,INDIRECT,http://snomed.info/id/82746003,768607004
2383941,remimazolam,IN,926383001,Remimazolam-containing product,INDIRECT,http://snomed.info/id/926383001,768607004
24853,fenoldopam,IN,409138007,Fenoldopam-containing product,DIRECT,http://snomed.info/id/409138007,768607004
2598,clonazepam,IN,69708003,Clonazepam-containing product,INDIRECT,http://snomed.info/id/69708003,768607004
26412,halazepam,IN,371367008,Halazepam-containing product,INDIRECT,http://snomed.info/id/371367008,768607004
28181,ketazolam,IN,321288000,Ketazolam-containing product,INDIRECT,http://snomed.info/id/321288000,768607004
28894,lormetazepam,IN,96233008,Lormetazepam-containing product,INDIRECT,http://snomed.info/id/96233008,768607004
302285,conivaptan,IN,421516006,Conivaptan-containing product,DIRECT,http://snomed.info/id/421516006,768607004
3322,diazepam,IN,48546005,Diazepam-containing product,INDIRECT,http://snomed.info/id/48546005,768607004
3443,diltiazem,IN,59941008,Diltiazem-containing product,DIRECT,http://snomed.info/id/59941008,768607004
35185,quazepam,IN,371372004,Quazepam-containing product,INDIRECT,http://snomed.info/id/371372004,768607004
358257,tolvaptan,IN,442901006,Tolvaptan-containing product,DIRECT,http://snomed.info/id/442901006,768607004
38555,triazulenone,IN,321119005,Loprazolam-containing product,INDIRECT,http://snomed.info/id/321119005,768607004
4077,estazolam,IN,371364001,Estazolam-containing product,INDIRECT,http://snomed.info/id/371364001,768607004
4460,flunitrazepam,IN,96237009,Flunitrazepam-containing product,INDIRECT,http://snomed.info/id/96237009,768607004
4501,flurazepam,IN,19403009,Flurazepam-containing product,INDIRECT,http://snomed.info/id/19403009,768607004
4637,galantamine,IN,323377002,Galantamine-containing product,DIRECT,http://snomed.info/id/323377002,768607004
591622,varenicline,IN,420507002,Varenicline-containing product,DIRECT,http://snomed.info/id/420507002,768607004
596,alprazolam,IN,111127002,Alprazolam-containing product,INDIRECT,http://snomed.info/id/111127002,768607004
6470,lorazepam,IN,19225000,Lorazepam-containing product,INDIRECT,http://snomed.info/id/19225000,768607004
6680,medazepam,IN,35967000,Medazepam-containing product,INDIRECT,http://snomed.info/id/35967000,768607004
6960,midazolam,IN,26800000,Midazolam-containing product,INDIRECT,http://snomed.info/id/26800000,768607004
7440,nitrazepam,IN,78449007,Nitrazepam-containing product,INDIRECT,http://snomed.info/id/78449007,768607004
7781,oxazepam,IN,79225003,Oxazepam-containing product,INDIRECT,http://snomed.info/id/79225003,768607004
8627,prazepam,IN,74065006,Prazepam-containing product,INDIRECT,http://snomed.info/id/74065006,768607004
1291301,avanafil,IN,703957003,Avanafil-containing product,DIRECT,http://snomed.info/id/703957003,768609001
1368001,alogliptin,IN,703669009,Alogliptin-containing product,DIRECT,http://snomed.info/id/703669009,768609001
1827,buspirone,IN,91452003,Buspirone-containing product,DIRECT,http://snomed.info/id/91452003,768609001
1921217,brigatinib,IN,763704002,Brigatinib-containing product,DIRECT,http://snomed.info/id/763704002,768609001
1945077,copanlisib,IN,763592006,Copanlisib-containing product,DIRECT,http://snomed.info/id/763592006,768609001
19551,pemirolast,IN,417669009,Pemirolast-containing product,DIRECT,http://snomed.info/id/417669009,768609001
2049846,elagolix,IN,773185009,Elagolix-containing product,DIRECT,http://snomed.info/id/773185009,768609001
2105628,larotrectinib,IN,782991009,Larotrectinib-containing product,DIRECT,http://snomed.info/id/782991009,768609001
276237,emtricitabine,IN,404855005,Emtricitabine-containing product,DIRECT,http://snomed.info/id/404855005,768609001
282388,imatinib,IN,391634008,Imatinib-containing product,DIRECT,http://snomed.info/id/391634008,768609001
301542,rosuvastatin,IN,768151007,Rosuvastatin-containing product,DIRECT,http://snomed.info/id/768151007,768609001
30257,moxonidine,IN,318706009,Moxonidine-containing product,DIRECT,http://snomed.info/id/318706009,768609001
68244,lamivudine,IN,108698001,Lamivudine-containing product,DIRECT,http://snomed.info/id/108698001,768609001
6847,methohexital,IN,39124003,Methohexital-containing product,DIRECT,http://snomed.info/id/39124003,768609001
10169,sulfacetamide,IN,23827009,Sulfacetamide-containing product,INDIRECT,http://snomed.info/id/23827009,768610006
