classId,className,classType
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009062,Glutamate Activity Alteration,PE
N0000009161,Increased Cardiac Muscle Glutamate Activity,PE
N0000009342,Increased Glutamate Activity,PE
N0000009439,Increased Muscular System Glutamate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009063,Glycine Activity Alteration,PE
N0000009162,Increased Cardiac Muscle Glycine Activity,PE
N0000009343,Increased Glycine Activity,PE
N0000009440,Increased Muscular System Glycine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009071,Histamine Activity Alteration,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009163,Increased Cardiac Muscle Histamine Activity,PE
N0000009351,Increased Histamine Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009441,Increased Muscular System Histamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009164,Increased Cardiac Muscle Nerve Growth Factor Activity,PE
N0000009442,Increased Muscular System Nerve Growth Factor Activity,PE
N0000009453,Increased Nerve Growth Factor Activity,PE
N0000009758,Nerve Growth Factor Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009165,Increased Cardiac Muscle Neurotensin Activity,PE
N0000009443,Increased Muscular System Neurotensin Activity,PE
N0000009454,Increased Neurotensin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009760,Neurotensin Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009166,Increased Cardiac Muscle Nitric Oxide Activity,PE
N0000009444,Increased Muscular System Nitric Oxide Activity,PE
N0000009455,Increased Nitric Oxide Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009762,Nitric Oxide Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009167,Increased Cardiac Muscle Norepinephrine Activity,PE
N0000009445,Increased Muscular System Norepinephrine Activity,PE
N0000009456,Increased Norepinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009765,Norepinephrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009027,Electrical Activity Alteration,PE
N0000009168,Increased Cardiac Muscle Organized Electrical Activity,PE
N0000009446,Increased Muscular System Organized Electrical Activity,PE
N0000009460,Increased Organized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009774,Organized Electrical Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009169,Increased Cardiac Muscle Serotonin Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009447,Increased Muscular System Serotonin Activity,PE
N0000009585,Increased Serotonin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009844,Serotonin Activity Alteration,PE
N0000175551,Increased Immunologic Activity,PE
N0000009170,Increased Cardiac Muscle Substance P Activity,PE
N0000009448,Increased Muscular System Substance P Activity,PE
N0000009665,Increased Substance P Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009880,Substance P Activity Alteration,PE
N0000009171,Increased Cardiac Muscle VIP Activity,PE
N0000009449,Increased Muscular System VIP Activity,PE
N0000009706,Increased VIP Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009907,Vasoactive Intestinal Polypeptide (VIP) Activity Alteration,PE
N0000008334,Cell Membrane Alteration,PE
N0000008337,Cellular Activity Alteration,PE
N0000008346,Cellular Structure Alteration,PE
N0000009057,Generalized Systemic Effects,PE
N0000009172,Increased Cell Membrane Integrity,PE
N0000009802,Physiologic Effect (PE),PE
N0000008334,Cell Membrane Alteration,PE
N0000008337,Cellular Activity Alteration,PE
N0000008346,Cellular Structure Alteration,PE
N0000009057,Generalized Systemic Effects,PE
N0000009173,Increased Cell Membrane Synthesis & Repair,PE
N0000009802,Physiologic Effect (PE),PE
N0000008336,Cell Wall Alteration,PE
N0000008337,Cellular Activity Alteration,PE
N0000008346,Cellular Structure Alteration,PE
N0000009057,Generalized Systemic Effects,PE
N0000009174,Increased Cell Wall Integrity,PE
N0000009802,Physiologic Effect (PE),PE
N0000008336,Cell Wall Alteration,PE
N0000008337,Cellular Activity Alteration,PE
N0000008346,Cellular Structure Alteration,PE
N0000009057,Generalized Systemic Effects,PE
N0000009175,Increased Cell Wall Synthesis & Repair,PE
N0000009802,Physiologic Effect (PE),PE
N0000008337,Cellular Activity Alteration,PE
N0000008339,Cellular Cycle Alteration,PE
N0000008340,Cellular Death Alteration,PE
N0000009057,Generalized Systemic Effects,PE
N0000009176,Increased Cellular Death,PE
N0000009802,Physiologic Effect (PE),PE
N0000008337,Cellular Activity Alteration,PE
N0000008345,Cellular Motion Alteration,PE
N0000009057,Generalized Systemic Effects,PE
N0000009177,Increased Cellular Locomotion,PE
N0000009802,Physiologic Effect (PE),PE
N0000008290,Acetylcholine Activity Alteration,PE
N0000009079,Increased Acetylcholine Activity,PE
N0000009178,Increased Central Nervous System Acetylcholine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008300,Aspartate Activity Alteration,PE
N0000009089,Increased Aspartate Activity,PE
N0000009179,Increased Central Nervous System Aspartate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008315,Brain Derived Neurotropic Factor Activity Alteration,PE
N0000009121,Increased Brain Derived Neurotropic Activity,PE
N0000009180,Increased Central Nervous System Brain Derived Neurotropic Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008323,CCK Activity Alteration,PE
N0000009145,Increased CCK Activity,PE
N0000009181,Increased Central Nervous System CCK Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009024,Disorganized Electrical Activity Alteration,PE
N0000009027,Electrical Activity Alteration,PE
N0000009182,Increased Central Nervous System Disorganized Electrical Activity,PE
N0000009272,Increased Disorganized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009025,Dopamine Activity Alteration,PE
N0000009183,Increased Central Nervous System Dopamine Activity,PE
N0000009282,Increased Dopamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009026,Dynorphin Activity Alteration,PE
N0000009184,Increased Central Nervous System Dynorphin Activity,PE
N0000009283,Increased Dynorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009038,Endorphin Activity Alteration,PE
N0000009185,Increased Central Nervous System Endorphin Activity,PE
N0000009291,Increased Endorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009041,Enkephalin Activity Alteration,PE
N0000009186,Increased Central Nervous System Enkephalin Activity,PE
N0000009293,Increased Enkephalin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009042,Epinephrine Activity Alteration,PE
N0000009187,Increased Central Nervous System Epinephrine Activity,PE
N0000009317,Increased Epinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009053,Gamma Amino Butyric Acid (GABA) Activity Alteration,PE
N0000009188,Increased Central Nervous System GABA Activity,PE
N0000009325,Increased GABA Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009056,Gastrin Activity Alteration,PE
N0000009189,Increased Central Nervous System Gastrin Activity,PE
N0000009336,Increased Gastrin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009062,Glutamate Activity Alteration,PE
N0000009190,Increased Central Nervous System Glutamate Activity,PE
N0000009342,Increased Glutamate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009063,Glycine Activity Alteration,PE
N0000009191,Increased Central Nervous System Glycine Activity,PE
N0000009343,Increased Glycine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009071,Histamine Activity Alteration,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009192,Increased Central Nervous System Histamine Activity,PE
N0000009351,Increased Histamine Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009193,Increased Central Nervous System Nerve Growth Factor Activity,PE
N0000009453,Increased Nerve Growth Factor Activity,PE
N0000009758,Nerve Growth Factor Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009194,Increased Central Nervous System Neurotensin Activity,PE
N0000009454,Increased Neurotensin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009760,Neurotensin Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009195,Increased Central Nervous System Nitric Oxide Activity,PE
N0000009455,Increased Nitric Oxide Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009762,Nitric Oxide Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009196,Increased Central Nervous System Norepinephrine Activity,PE
N0000009456,Increased Norepinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009765,Norepinephrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009027,Electrical Activity Alteration,PE
N0000009197,Increased Central Nervous System Organized Electrical Activity,PE
N0000009460,Increased Organized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009774,Organized Electrical Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
