concept_code,concept_name,class_type,concept_class_id,standard_concept
D013985,Tick Paralysis,DISEASE,Leaf,C
D013986,Tick Toxicoses,DISEASE,SubClass,C
D013991,Tietze's Syndrome,DISEASE,Leaf,C
D014005,Tinea,DISEASE,SubClass,C
D014006,Tinea Capitis,DISEASE,SubClass,C
D014007,Tinea Favosa,DISEASE,Leaf,C
D014008,Tinea Pedis,DISEASE,Leaf,C
D014009,Onychomycosis,DISEASE,Leaf,C
D014010,Tinea Versicolor,DISEASE,Leaf,C
D014012,Tinnitus,DISEASE,Leaf,C
D014029,Tobacco Use Disorder,DISEASE,Leaf,C
D014036,Togaviridae Infections,DISEASE,SubClass,C
D014039,Toilet Training,DISEASE,Leaf,C
D014060,Tongue Diseases,DISEASE,SubClass,C
D014061,Tongue Habits,DISEASE,Leaf,C
D014062,Tongue Neoplasms,DISEASE,Leaf,C
D014063,"Tongue, Fissured",DISEASE,Leaf,C
D014064,"Tongue, Hairy",DISEASE,Leaf,C
D014067,Tonsillar Neoplasms,DISEASE,Leaf,C
D014069,Tonsillitis,DISEASE,SubClass,C
D014071,Tooth Abnormalities,DISEASE,SubClass,C
D014072,Tooth Abrasion,DISEASE,Leaf,C
D014075,Tooth Discoloration,DISEASE,Leaf,C
D014076,Tooth Diseases,DISEASE,SubClass,C
D014077,Tooth Erosion,DISEASE,Leaf,C
D014079,"Tooth Eruption, Ectopic",DISEASE,Leaf,C
D014082,Tooth Fractures,DISEASE,SubClass,C
D014084,Tooth Avulsion,DISEASE,Leaf,C
D014085,Tooth Migration,DISEASE,SubClass,C
D014086,Tooth Mobility,DISEASE,Leaf,C
D014091,Tooth Resorption,DISEASE,SubClass,C
D014095,"Tooth, Impacted",DISEASE,Leaf,C
D014096,"Tooth, Supernumerary",DISEASE,Leaf,C
D014097,"Tooth, Unerupted",DISEASE,Leaf,C
D014098,Toothache,DISEASE,Leaf,C
D014102,Torsion Abnormality,DISEASE,SubClass,C
D014103,Torticollis,DISEASE,Leaf,C
D014115,Toxemia,DISEASE,SubClass,C
D014120,Toxocariasis,DISEASE,SubClass,C
D014123,Toxoplasmosis,DISEASE,SubClass,C
D014124,"Toxoplasmosis, Animal",DISEASE,Leaf,C
D014125,"Toxoplasmosis, Congenital",DISEASE,Leaf,C
D014126,"Toxoplasmosis, Ocular",DISEASE,Leaf,C
D014133,Tracheal Diseases,DISEASE,SubClass,C
D014134,Tracheal Neoplasms,DISEASE,Leaf,C
D014135,Tracheal Stenosis,DISEASE,Leaf,C
D014136,Tracheitis,DISEASE,Leaf,C
D014137,Tracheobronchomegaly,DISEASE,Leaf,C
D014138,Tracheoesophageal Fistula,DISEASE,Leaf,C
D014141,Trachoma,DISEASE,Leaf,C
D014178,"Translocation, Genetic",DISEASE,SubClass,C
D014181,Transplantation Immunology,DISEASE,SubClass,C
D014188,Transposition of Great Vessels,DISEASE,SubClass,C
D014189,Transsexualism,DISEASE,Leaf,C
D014190,Transvestism,DISEASE,Leaf,C
D014201,Trematode Infections,DISEASE,SubClass,C
D014202,Tremor,DISEASE,Leaf,C
D014205,Trench Fever,DISEASE,Leaf,C
D014211,Treponemal Infections,DISEASE,SubClass,C
D014219,Trial of Labor,DISEASE,Leaf,C
D014235,Trichinellosis,DISEASE,Leaf,C
D014245,Trichomonas Infections,DISEASE,SubClass,C
D014247,Trichomonas Vaginitis,DISEASE,Leaf,C
D014252,Trichostrongyloidiasis,DISEASE,SubClass,C
D014253,Trichostrongylosis,DISEASE,Leaf,C
D014256,Trichotillomania,DISEASE,Leaf,C
D014257,Trichuriasis,DISEASE,Leaf,C
D014262,Tricuspid Valve Insufficiency,DISEASE,Leaf,C
D014263,Tricuspid Valve Prolapse,DISEASE,Leaf,C
D014264,Tricuspid Valve Stenosis,DISEASE,Leaf,C
D014277,Trigeminal Neuralgia,DISEASE,Leaf,C
D014286,Trilogy of Fallot,DISEASE,Leaf,C
D014313,Trismus,DISEASE,Leaf,C
D014314,Trisomy,DISEASE,Leaf,C
D014323,Trombiculiasis,DISEASE,Leaf,C
D014328,Trophoblastic Neoplasms,DISEASE,SubClass,C
D014339,"Truncus Arteriosus, Persistent",DISEASE,Leaf,C
D014342,Truth Disclosure,DISEASE,SubClass,C
D014352,Trypanosomiasis,DISEASE,SubClass,C
D014353,"Trypanosomiasis, African",DISEASE,Leaf,C
D014354,"Trypanosomiasis, Bovine",DISEASE,Leaf,C
D014355,Chagas Disease,DISEASE,SubClass,C
D014375,Tuberculoma,DISEASE,SubClass,C
D014376,Tuberculosis,DISEASE,SubClass,C
D014379,"Tuberculosis, Avian",DISEASE,Leaf,C
D014380,"Tuberculosis, Bovine",DISEASE,Leaf,C
D014381,"Tuberculosis, Cardiovascular",DISEASE,SubClass,C
D014382,"Tuberculosis, Cutaneous",DISEASE,SubClass,C
D014383,"Tuberculosis, Endocrine",DISEASE,Leaf,C
D014384,"Tuberculosis, Female Genital",DISEASE,Leaf,C
D014385,"Tuberculosis, Gastrointestinal",DISEASE,Leaf,C
D014386,"Tuberculosis, Hepatic",DISEASE,Leaf,C
D014387,"Tuberculosis, Laryngeal",DISEASE,Leaf,C
D014388,"Tuberculosis, Lymph Node",DISEASE,SubClass,C
D014389,"Tuberculosis, Male Genital",DISEASE,Leaf,C
D014390,"Tuberculosis, Meningeal",DISEASE,Leaf,C
D014391,"Tuberculosis, Miliary",DISEASE,Leaf,C
D014392,"Tuberculosis, Ocular",DISEASE,Leaf,C
D014393,"Tuberculosis, Oral",DISEASE,Leaf,C
D014394,"Tuberculosis, Osteoarticular",DISEASE,SubClass,C
D014395,"Peritonitis, Tuberculous",DISEASE,Leaf,C
D014396,"Tuberculosis, Pleural",DISEASE,SubClass,C
D014397,"Tuberculosis, Pulmonary",DISEASE,SubClass,C
D014398,"Tuberculosis, Renal",DISEASE,Leaf,C
D014399,"Tuberculosis, Spinal",DISEASE,Leaf,C
D014400,"Tuberculosis, Splenic",DISEASE,Leaf,C
D014401,"Tuberculosis, Urogenital",DISEASE,SubClass,C
D014402,Tuberous Sclerosis,DISEASE,Leaf,C
D014406,Tularemia,DISEASE,Leaf,C
D014412,Tumor Virus Infections,DISEASE,SubClass,C
D014424,Turner Syndrome,DISEASE,Leaf,C
D014428,"Twins, Conjoined",DISEASE,Leaf,C
D014434,Type A Personality,DISEASE,Leaf,C
D014435,Typhoid Fever,DISEASE,Leaf,C
D014437,"Typhus, Endemic Flea-Borne",DISEASE,Leaf,C
D014438,"Typhus, Epidemic Louse-Borne",DISEASE,Leaf,C
D014456,Ulcer,DISEASE,Leaf,C
D014458,Ulna Fractures,DISEASE,SubClass,C
D014473,"Unconscious, Psychology",DISEASE,Leaf,C
D014474,Unconsciousness,DISEASE,SubClass,C
D014496,Urachal Cyst,DISEASE,Leaf,C
D014511,Uremia,DISEASE,SubClass,C
D014514,Ureteral Calculi,DISEASE,Leaf,C
D014515,Ureteral Diseases,DISEASE,SubClass,C
D014516,Ureteral Neoplasms,DISEASE,Leaf,C
D014517,Ureteral Obstruction,DISEASE,Leaf,C
D014518,Ureterocele,DISEASE,Leaf,C
D014522,Urethral Diseases,DISEASE,SubClass,C
D014523,Urethral Neoplasms,DISEASE,Leaf,C
D014524,Urethral Obstruction,DISEASE,SubClass,C
D014525,Urethral Stricture,DISEASE,Leaf,C
D014526,Urethritis,DISEASE,Leaf,C
D014545,Urinary Calculi,DISEASE,SubClass,C
D014548,Urinary Fistula,DISEASE,SubClass,C
D014549,Urinary Incontinence,DISEASE,SubClass,C
D014550,"Urinary Incontinence, Stress",DISEASE,Leaf,C
D014552,Urinary Tract Infections,DISEASE,SubClass,C
D014555,Urination Disorders,DISEASE,SubClass,C
D014564,Urogenital Abnormalities,DISEASE,SubClass,C
D014565,Urogenital Neoplasms,DISEASE,SubClass,C
D014570,Urologic Diseases,DISEASE,SubClass,C
D014571,Urologic Neoplasms,DISEASE,SubClass,C
D014581,Urticaria,DISEASE,SubClass,C
D014582,Urticaria Pigmentosa,DISEASE,Leaf,C
D014590,Uterine Contraction,DISEASE,Leaf,C
D014591,Uterine Diseases,DISEASE,SubClass,C
D014592,Uterine Hemorrhage,DISEASE,SubClass,C
D014593,Uterine Inertia,DISEASE,Leaf,C
D014594,Uterine Neoplasms,DISEASE,SubClass,C
D014595,Uterine Perforation,DISEASE,Leaf,C
D014596,Uterine Prolapse,DISEASE,Leaf,C
D014597,Uterine Rupture,DISEASE,SubClass,C
D014603,Uveal Diseases,DISEASE,SubClass,C
D014604,Uveal Neoplasms,DISEASE,SubClass,C
D014605,Uveitis,DISEASE,SubClass,C
D014606,"Uveitis, Anterior",DISEASE,SubClass,C
D014607,Uveomeningoencephalitic Syndrome,DISEASE,Leaf,C
D014608,Uveoparotid Fever,DISEASE,Leaf,C
D014615,Vaccinia,DISEASE,Leaf,C
D014623,Vaginal Diseases,DISEASE,SubClass,C
D014624,Vaginal Fistula,DISEASE,SubClass,C
D014625,Vaginal Neoplasms,DISEASE,Leaf,C
D014627,Vaginitis,DISEASE,SubClass,C
D014646,Varicocele,DISEASE,Leaf,C
D014647,Varicose Ulcer,DISEASE,Leaf,C
D014648,Varicose Veins,DISEASE,SubClass,C
D014652,Vascular Diseases,DISEASE,SubClass,C
D014653,Vascular Headaches,DISEASE,Leaf,C
D014657,Vasculitis,DISEASE,SubClass,C
D014681,Velopharyngeal Insufficiency,DISEASE,Leaf,C
D014685,"Venereal Tumors, Veterinary",DISEASE,Leaf,C
D014689,Venous Insufficiency,DISEASE,SubClass,C
D014693,Ventricular Fibrillation,DISEASE,Leaf,C
D014694,Ventricular Outflow Obstruction,DISEASE,SubClass,C
D014705,Verbal Behavior,DISEASE,SubClass,C
D014715,Vertebrobasilar Insufficiency,DISEASE,SubClass,C
D014717,Vertigo,DISEASE,SubClass,C
D014718,Vesico-Ureteral Reflux,DISEASE,Leaf,C
D014719,Vesicovaginal Fistula,DISEASE,Leaf,C
D014720,Vesicular Exanthema of Swine,DISEASE,Leaf,C
D014735,Vibrio Infections,DISEASE,SubClass,C
D014766,Viremia,DISEASE,SubClass,C
D014770,Virilism,DISEASE,SubClass,C
D014777,Virus Diseases,DISEASE,SubClass,C
D014782,Visceral Prolapse,DISEASE,Leaf,C
D014786,Vision Disorders,DISEASE,SubClass,C
D014802,Vitamin A Deficiency,DISEASE,Leaf,C
D014804,Vitamin B Deficiency,DISEASE,SubClass,C
D014806,Vitamin B 12 Deficiency,DISEASE,SubClass,C
D014808,Vitamin D Deficiency,DISEASE,SubClass,C
D014811,Vitamin E Deficiency,DISEASE,SubClass,C
D014813,Vitamin K Deficiency,DISEASE,SubClass,C
D014818,Vitellogenesis,DISEASE,Leaf,C
D014820,Vitiligo,DISEASE,Leaf,C
D014823,Vitreous Hemorrhage,DISEASE,Leaf,C
D014826,Vocal Cord Paralysis,DISEASE,Leaf,C
D014828,"Vocalization, Animal",DISEASE,Leaf,C
D014832,Voice Disorders,DISEASE,SubClass,C
D014839,Vomiting,DISEASE,SubClass,C
D014840,"Vomiting, Anticipatory",DISEASE,Leaf,C
D014842,von Willebrand Diseases,DISEASE,SubClass,C
D014843,Voyeurism,DISEASE,Leaf,C
D014845,Vulvar Diseases,DISEASE,SubClass,C
D014846,Vulvar Neoplasms,DISEASE,Leaf,C
D014847,Vulvitis,DISEASE,SubClass,C
D014848,Vulvovaginitis,DISEASE,SubClass,C
D014849,Waardenburg Syndrome,DISEASE,Leaf,C
D014854,Lateral Medullary Syndrome,DISEASE,Leaf,C
D014855,Wallerian Degeneration,DISEASE,Leaf,C
D014860,Warts,DISEASE,SubClass,C
D014868,Water Deprivation,DISEASE,Leaf,C
D014869,Water Intoxication,DISEASE,Leaf,C
D014883,Water-Electrolyte Imbalance,DISEASE,SubClass,C
D014884,Waterhouse-Friderichsen Syndrome,DISEASE,Leaf,C
D014890,Granulomatosis with Polyangiitis,DISEASE,Leaf,C
D014895,Weil Disease,DISEASE,Leaf,C
D014897,Spinal Muscular Atrophies of Childhood,DISEASE,Leaf,C
D014898,Werner Syndrome,DISEASE,Leaf,C
D014899,Wernicke Encephalopathy,DISEASE,Leaf,C
D014901,West Nile Fever,DISEASE,Leaf,C
D014911,Whiplash Injuries,DISEASE,Leaf,C
D014912,White Muscle Disease,DISEASE,Leaf,C
D014917,Whooping Cough,DISEASE,Leaf,C
D014923,Wiskott-Aldrich Syndrome,DISEASE,Leaf,C
D014924,Wissler's Syndrome,DISEASE,Leaf,C
D014925,Wit and Humor as Topic,DISEASE,Leaf,C
D014927,Wolff-Parkinson-White Syndrome,DISEASE,Leaf,C
D014929,Wolfram Syndrome,DISEASE,Leaf,C
D014946,Wound Infection,DISEASE,SubClass,C
D014947,Wounds and Injuries,DISEASE,SubClass,C
D014948,"Wounds, Gunshot",DISEASE,Leaf,C
D014949,"Wounds, Nonpenetrating",DISEASE,SubClass,C
D014950,"Wounds, Penetrating",DISEASE,SubClass,C
D014951,"Wounds, Stab",DISEASE,SubClass,C
D014954,Wrist Injuries,DISEASE,Leaf,C
D014972,"Xanthogranuloma, Juvenile",DISEASE,Leaf,C
D014973,Xanthomatosis,DISEASE,SubClass,C
D014983,Xeroderma Pigmentosum,DISEASE,Leaf,C
D014985,Xerophthalmia,DISEASE,Leaf,C
D014987,Xerostomia,DISEASE,SubClass,C
D014997,XYY Karyotype,DISEASE,Leaf,C
D015001,Yaws,DISEASE,Leaf,C
D015004,Yellow Fever,DISEASE,Leaf,C
D015009,Yersinia Infections,DISEASE,SubClass,C
D015012,Yersinia pseudotuberculosis Infections,DISEASE,Leaf,C
D015043,Zollinger-Ellison Syndrome,DISEASE,Leaf,C
D015047,Zoonoses,DISEASE,SubClass,C
D015051,Zygomatic Fractures,DISEASE,Leaf,C
D015140,"Dementia, Vascular",DISEASE,SubClass,C
D015154,Esophageal Motility Disorders,DISEASE,SubClass,C
D015155,"Esophageal Spasm, Diffuse",DISEASE,Leaf,C
D015160,Hydrops Fetalis,DISEASE,Leaf,C
D015161,"Dementia, Multi-Infarct",DISEASE,Leaf,C
D015163,Superinfection,DISEASE,Leaf,C
D015168,Lightning Injuries,DISEASE,Leaf,C
D015173,Supratentorial Neoplasms,DISEASE,SubClass,C
D015174,Epidural Neoplasms,DISEASE,Leaf,C
D015175,Prolactinoma,DISEASE,Leaf,C
D015179,Colorectal Neoplasms,DISEASE,SubClass,C
D015192,Infratentorial Neoplasms,DISEASE,SubClass,C
D015207,"Osteoarthritis, Hip",DISEASE,Leaf,C
D015208,Smoke Inhalation Injury,DISEASE,Leaf,C
D015209,"Cholangitis, Sclerosing",DISEASE,Leaf,C
D015210,"Arthritis, Gouty",DISEASE,Leaf,C
D015211,Zellweger Syndrome,DISEASE,Leaf,C
D015212,Inflammatory Bowel Diseases,DISEASE,SubClass,C
D015213,Neuroimmunomodulation,DISEASE,Leaf,C
D015217,Cholesterol Ester Storage Disease,DISEASE,SubClass,C
D015218,"Hyperostosis, Sternocostoclavicular",DISEASE,Leaf,C
D015223,Wolman Disease,DISEASE,Leaf,C
D015228,Hypertriglyceridemia,DISEASE,SubClass,C
D015229,"Sexually Transmitted Diseases, Viral",DISEASE,SubClass,C
D015231,"Sexually Transmitted Diseases, Bacterial",DISEASE,SubClass,C
D015266,"Carcinoma, Merkel Cell",DISEASE,Leaf,C
D015267,Churg-Strauss Syndrome,DISEASE,Leaf,C
D015270,Mycobacterium avium-intracellulare Infection,DISEASE,Leaf,C
D015275,Tumor Lysis Syndrome,DISEASE,Leaf,C
D015299,Discitis,DISEASE,Leaf,C
D015318,"Fructose Metabolism, Inborn Errors",DISEASE,SubClass,C
D015319,"Fructose-1,6-Diphosphatase Deficiency",DISEASE,Leaf,C
D015322,"Gene Rearrangement, B-Lymphocyte",DISEASE,SubClass,C
D015323,"Pyruvate Metabolism, Inborn Errors",DISEASE,SubClass,C
D015324,Pyruvate Carboxylase Deficiency Disease,DISEASE,Leaf,C
D015325,Pyruvate Dehydrogenase Complex Deficiency Disease,DISEASE,Leaf,C
D015326,"Gene Rearrangement, B-Lymphocyte, Heavy Chain",DISEASE,SubClass,C
D015328,"Gene Rearrangement, B-Lymphocyte, Light Chain",DISEASE,Leaf,C
D015329,"Gene Rearrangement, T-Lymphocyte",DISEASE,SubClass,C
D015332,"Gene Rearrangement, alpha-Chain T-Cell Antigen Receptor",DISEASE,Leaf,C
D015333,"Gene Rearrangement, beta-Chain T-Cell Antigen Receptor",DISEASE,Leaf,C
D015334,"Gene Rearrangement, gamma-Chain T-Cell Antigen Receptor",DISEASE,Leaf,C
D015352,Dry Eye Syndromes,DISEASE,SubClass,C
D015354,"Vision, Low",DISEASE,Leaf,C
D015355,"Glaucoma, Neovascular",DISEASE,Leaf,C
D015356,Retinal Artery Occlusion,DISEASE,SubClass,C
D015362,Child Nutrition Disorders,DISEASE,Leaf,C
D015406,Single Parent,DISEASE,Leaf,C
D015408,Gastrinoma,DISEASE,Leaf,C
D015417,Hereditary Sensory and Motor Neuropathy,DISEASE,SubClass,C
D015418,"Optic Atrophies, Hereditary",DISEASE,SubClass,C
D015419,"Spastic Paraplegia, Hereditary",DISEASE,Leaf,C
D015422,Scleral Diseases,DISEASE,SubClass,C
D015423,Scleritis,DISEASE,Leaf,C
D015427,Reperfusion Injury,DISEASE,SubClass,C
D015428,Myocardial Reperfusion Injury,DISEASE,Leaf,C
D015430,Weight Gain,DISEASE,SubClass,C
D015431,Weight Loss,DISEASE,SubClass,C
D015432,"Glomerulonephritis, Membranoproliferative",DISEASE,Leaf,C
D015433,"Glomerulonephritis, Membranous",DISEASE,Leaf,C
D015434,Panniculitis,DISEASE,SubClass,C
D015435,"Panniculitis, Lupus Erythematosus",DISEASE,Leaf,C
D015436,"Panniculitis, Peritoneal",DISEASE,Leaf,C
D015438,Health Behavior,DISEASE,SubClass,C
D015439,"Leprosy, Borderline",DISEASE,Leaf,C
D015440,"Leprosy, Lepromatous",DISEASE,Leaf,C
D015441,"Leprosy, Tuberculoid",DISEASE,Leaf,C
D015448,"Leukemia, B-Cell",DISEASE,SubClass,C
D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",DISEASE,Leaf,C
D015452,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,DISEASE,Leaf,C
D015456,"Leukemia, Biphenotypic, Acute",DISEASE,Leaf,C
D015458,"Leukemia, T-Cell",DISEASE,SubClass,C
D015459,"Leukemia-Lymphoma, Adult T-Cell",DISEASE,Leaf,C
D015461,"Leukemia, Prolymphocytic, T-Cell",DISEASE,Leaf,C
D015463,"Leukemia, Prolymphocytic",DISEASE,SubClass,C
D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",DISEASE,SubClass,C
D015465,"Leukemia, Myeloid, Accelerated Phase",DISEASE,Leaf,C
D015466,"Leukemia, Myeloid, Chronic-Phase",DISEASE,Leaf,C
D015467,"Leukemia, Neutrophilic, Chronic",DISEASE,Leaf,C
D015470,"Leukemia, Myeloid, Acute",DISEASE,SubClass,C
D015471,"Leukemia, Basophilic, Acute",DISEASE,Leaf,C
D015472,"Leukemia, Eosinophilic, Acute",DISEASE,Leaf,C
D015473,"Leukemia, Promyelocytic, Acute",DISEASE,Leaf,C
D015477,"Leukemia, Myelomonocytic, Chronic",DISEASE,Leaf,C
D015479,"Leukemia, Myelomonocytic, Acute",DISEASE,Leaf,C
D015490,HTLV-I Infections,DISEASE,SubClass,C
D015491,HTLV-II Infections,DISEASE,Leaf,C
D015493,"Paraparesis, Tropical Spastic",DISEASE,Leaf,C
D015494,Salivary Gland Calculi,DISEASE,Leaf,C
D015499,"Renal Tubular Transport, Inborn Errors",DISEASE,SubClass,C
D015508,Nasal Obstruction,DISEASE,Leaf,C
D015511,Goat Diseases,DISEASE,Leaf,C
D015518,Rett Syndrome,DISEASE,Leaf,C
D015521,Ethmoid Sinusitis,DISEASE,Leaf,C
D015522,Frontal Sinusitis,DISEASE,Leaf,C
D015523,Maxillary Sinusitis,DISEASE,Leaf,C
D015524,Sphenoid Sinusitis,DISEASE,Leaf,C
D015526,AIDS Dementia Complex,DISEASE,Leaf,C
D015529,Choledochal Cyst,DISEASE,SubClass,C
D015535,"Arthritis, Psoriatic",DISEASE,Leaf,C
D015551,Autoimmunity,DISEASE,Leaf,C
D015576,Hyperostosis,DISEASE,SubClass,C
D015593,Retinal Drusen,DISEASE,Leaf,C
D015594,Optic Disk Drusen,DISEASE,Leaf,C
D015597,"Pregnancy Complications, Parasitic",DISEASE,Leaf,C
D015605,Cowpox,DISEASE,Leaf,C
D015614,Histiocytosis,DISEASE,SubClass,C
D015615,"Cystic Adenomatoid Malformation of Lung, Congenital",DISEASE,Leaf,C
D015616,"Histiocytosis, Non-Langerhans-Cell",DISEASE,SubClass,C
D015618,"Histiocytosis, Sinus",DISEASE,Leaf,C
D015619,Respiratory System Abnormalities,DISEASE,SubClass,C
D015620,"Histiocytic Disorders, Malignant",DISEASE,SubClass,C
D015624,Lambert-Eaton Myasthenic Syndrome,DISEASE,Leaf,C
D015651,Mycotoxicosis,DISEASE,SubClass,C
D015658,HIV Infections,DISEASE,SubClass,C
D015663,"Osteoporosis, Postmenopausal",DISEASE,Leaf,C
D015673,"Fatigue Syndrome, Chronic",DISEASE,Leaf,C
D015674,"Mammary Neoplasms, Animal",DISEASE,SubClass,C
D015701,Near Drowning,DISEASE,Leaf,C
D015715,Corneal Edema,DISEASE,Leaf,C
D015745,"Granuloma, Foreign-Body",DISEASE,Leaf,C
D015746,Abdominal Pain,DISEASE,SubClass,C
D015769,"Granuloma, Respiratory Tract",DISEASE,SubClass,C
D015775,"Fractures, Stress",DISEASE,Leaf,C
D015776,"Keratoderma, Palmoplantar, Diffuse",DISEASE,SubClass,C
D015783,Aniridia,DISEASE,SubClass,C
D015785,"Eye Diseases, Hereditary",DISEASE,SubClass,C
D015787,Erythema Chronicum Migrans,DISEASE,Leaf,C
D015792,Retinal Dysplasia,DISEASE,Leaf,C
D015794,Choroideremia,DISEASE,Leaf,C
D015799,Gyrate Atrophy,DISEASE,Leaf,C
D015807,"Eye Injuries, Penetrating",DISEASE,Leaf,C
D015811,Iris Neoplasms,DISEASE,Leaf,C
D015812,"Glaucoma, Angle-Closure",DISEASE,Leaf,C
D015814,Ocular Hypotension,DISEASE,Leaf,C
D015817,Eye Infections,DISEASE,SubClass,C
D015818,"Eye Infections, Bacterial",DISEASE,SubClass,C
D015819,"Substance Abuse, Intravenous",DISEASE,Leaf,C
D015821,"Eye Infections, Fungal",DISEASE,SubClass,C
D015822,"Eye Infections, Parasitic",DISEASE,SubClass,C
D015823,Acanthamoeba Keratitis,DISEASE,Leaf,C
D015826,Langer-Giedion Syndrome,DISEASE,Leaf,C
D015827,"Onchocerciasis, Ocular",DISEASE,Leaf,C
D015828,"Eye Infections, Viral",DISEASE,SubClass,C
D015829,"Uveitis, Suppurative",DISEASE,SubClass,C
D015831,Osteochondroma,DISEASE,SubClass,C
D015834,Cochlear Diseases,DISEASE,Leaf,C
D015835,Ocular Motility Disorders,DISEASE,SubClass,C
D015837,Vestibular Diseases,DISEASE,SubClass,C
D015838,"Chondromatosis, Synovial",DISEASE,Leaf,C
D015840,Oculomotor Nerve Diseases,DISEASE,SubClass,C
D015841,Enophthalmos,DISEASE,Leaf,C
D015845,Tonic Pupil,DISEASE,SubClass,C
D015858,Anisometropia,DISEASE,Leaf,C
D015861,Retinal Neovascularization,DISEASE,Leaf,C
D015862,Choroid Diseases,DISEASE,SubClass,C
D015863,Iridocyclitis,DISEASE,Leaf,C
D015864,Panuveitis,DISEASE,SubClass,C
D015866,"Uveitis, Posterior",DISEASE,SubClass,C
D015867,"Uveitis, Intermediate",DISEASE,SubClass,C
D015868,Pars Planitis,DISEASE,Leaf,C
D015875,Anisocoria,DISEASE,Leaf,C
D015877,Miosis,DISEASE,SubClass,C
D015878,Mydriasis,DISEASE,Leaf,C
D015882,"Retinal Necrosis Syndrome, Acute",DISEASE,Leaf,C
D016055,Urinary Retention,DISEASE,Leaf,C
D016063,"Blood Loss, Surgical",DISEASE,Leaf,C
D016066,"Pleural Effusion, Malignant",DISEASE,Leaf,C
D016080,Arachnoid Cysts,DISEASE,Leaf,C
D016097,Simian Acquired Immunodeficiency Syndrome,DISEASE,Leaf,C
D016098,Gerstmann-Straussler-Scheinker Disease,DISEASE,Leaf,C
D016103,Spinal Fractures,DISEASE,Leaf,C
D016104,Oligohydramnios,DISEASE,Leaf,C
D016107,Epidermolysis Bullosa Acquisita,DISEASE,Leaf,C
D016108,Epidermolysis Bullosa Dystrophica,DISEASE,Leaf,C
D016109,"Epidermolysis Bullosa, Junctional",DISEASE,Leaf,C
D016110,Epidermolysis Bullosa Simplex,DISEASE,Leaf,C
D016111,Sjogren-Larsson Syndrome,DISEASE,Leaf,C
D016112,Ichthyosis Vulgaris,DISEASE,Leaf,C
D016113,"Ichthyosiform Erythroderma, Congenital",DISEASE,SubClass,C
D016114,"Ichthyosis, X-Linked",DISEASE,Leaf,C
D016115,"Albinism, Oculocutaneous",DISEASE,SubClass,C
D016116,Piebaldism,DISEASE,Leaf,C
D016117,"Albinism, Ocular",DISEASE,Leaf,C
D016127,Heart Valve Prolapse,DISEASE,SubClass,C
D016135,Spinal Dysraphism,DISEASE,SubClass,C
D016136,Spina Bifida Occulta,DISEASE,Leaf,C
D016137,Spina Bifida Cystica,DISEASE,Leaf,C
D016142,Holoprosencephaly,DISEASE,Leaf,C
D016154,Digestive System Fistula,DISEASE,SubClass,C
D016155,Oral Fistula,DISEASE,SubClass,C
D016156,Respiratory Tract Fistula,DISEASE,SubClass,C
D016157,Vascular Fistula,DISEASE,SubClass,C
D016170,Accelerated Idioventricular Rhythm,DISEASE,Leaf,C
D016171,Torsades de Pointes,DISEASE,Leaf,C
D016180,Lentivirus Infections,DISEASE,SubClass,C
D016181,Feline Acquired Immunodeficiency Syndrome,DISEASE,Leaf,C
D016182,Visna,DISEASE,Leaf,C
D016183,Murine Acquired Immunodeficiency Syndrome,DISEASE,Leaf,C
D016262,Postpoliomyelitis Syndrome,DISEASE,Leaf,C
D016263,AIDS-Associated Nephropathy,DISEASE,Leaf,C
D016269,Milk Hypersensitivity,DISEASE,Leaf,C
D016301,Alveolar Bone Loss,DISEASE,Leaf,C
D016312,Treatment Refusal,DISEASE,SubClass,C
D016330,Frail Elderly,DISEASE,Leaf,C
D016353,Self-Examination,DISEASE,SubClass,C
D016369,Smear Layer,DISEASE,Leaf,C
D016388,Tooth Loss,DISEASE,Leaf,C
D016393,"Lymphoma, B-Cell",DISEASE,SubClass,C
D016399,"Lymphoma, T-Cell",DISEASE,SubClass,C
D016400,"Lymphoma, Large-Cell, Immunoblastic",DISEASE,Leaf,C
D016403,"Lymphoma, Large B-Cell, Diffuse",DISEASE,SubClass,C
D016410,"Lymphoma, T-Cell, Cutaneous",DISEASE,SubClass,C
D016411,"Lymphoma, T-Cell, Peripheral",DISEASE,Leaf,C
D016459,Prosthesis-Related Infections,DISEASE,Leaf,C
D016460,Granuloma Annulare,DISEASE,Leaf,C
D016463,Sweet Syndrome,DISEASE,Leaf,C
D016464,Lysosomal Storage Diseases,DISEASE,SubClass,C
D016469,Fungemia,DISEASE,SubClass,C
D016470,Bacteremia,DISEASE,SubClass,C
D016471,Ovarian Hyperstimulation Syndrome,DISEASE,Leaf,C
D016472,Motor Neuron Disease,DISEASE,SubClass,C
D016481,Helicobacter Infections,DISEASE,Leaf,C
D016483,"Lymphoma, AIDS-Related",DISEASE,Leaf,C
D016487,Parenting,DISEASE,Leaf,C
D016489,"Head Injuries, Closed",DISEASE,SubClass,C
D016491,Peripheral Vascular Diseases,DISEASE,SubClass,C
D016504,Breast Self-Examination,DISEASE,Leaf,C
D016506,"Pemphigus, Benign Familial",DISEASE,Leaf,C
